cl,cluster_id,cluster_id_label,supertype_id,supertype_label,supertype_id_label,subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,neighborhood,anatomical_annotation,notes,CCF_broad.freq,CCF_acronym.freq,v3.size,v2.size,multiome.size,F,M,sex.bias,Dark,Light,nt_type_label,nt.markers,nt_type_combo_label,np.markers,cluster.markers.combo,merfish.markers.combo,cluster.TF.markers.combo,cluster.markers.combo (within subclass),CTX.cluster_id,CTX.cluster_label,CTX.supertype_id,CTX.supertype_label,CTX.subclass_id,CTX.subclass_id,CTX.neighborhood_id,CTX.neighborhood_label,CTX.size,taxonomy_id,cell_set_accession.cluster,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
2306,2731,2731 PRC-PAG Pax6 Glut_1,676,PRC-PAG Pax6 Glut_1,0676 PRC-PAG Pax6 Glut_1,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG an,,MB:0.98,"PAG:0.38,MB:0.24,MRN:0.15,NPC:0.15",69,0,0,0.57,0.43,,0.01,0.99,Glut,Slc17a6:9.17,Glut,Nts:5.3,"Tnfsf11,Pappa2","Barhl1,Lhx1,Qrfpr,Pou6f2","Barhl1,Lhx1,Pou6f2,Zfp831,Tcf7l2,Bcl11b",Tnfsf11,,,,,,,,,,CCN202307220,CS20230722_CLUS_2731,CS20230722_SUPT_0676,CS20230722_SUBC_155,CS20230722_CLAS_19
2307,2732,2732 PRC-PAG Pax6 Glut_1,676,PRC-PAG Pax6 Glut_1,0676 PRC-PAG Pax6 Glut_1,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG an,,MB:0.94,"PAG:0.65,NPC:0.13,PRC:0.13",53,0,0,0.53,0.47,,0.08,0.92,Glut,Slc17a6:8.92,Glut,Adcyap1:6.1,"Barhl1,Igfbpl1,Pappa2,Sema3e","Barhl1,Igfbpl1,Lhx1,Sema3e","Barhl1,Pax6,Zfp831,Zic1,Zeb2,Tox","Hpgd,Sema3e",,,,,,,,,,CCN202307220,CS20230722_CLUS_2732,CS20230722_SUPT_0676,CS20230722_SUBC_155,CS20230722_CLAS_19
2302,2733,2733 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"NA:0.55,MB:0.45","V3:0.36,SCO:0.27,NPC:0.09,PRC:0.09",41,3,0,0.68,0.32,,0.02,0.98,Glut,Slc17a6:8.42,Glut,"Adcyap1:7.2,Nts:3.7","Otx1,Barhl1,Crym","Barhl1,Slc5a7,Nts,Unc13c","Otx1,Barhl1,Zic3,Bcl11b",Crym,,,,,,,,,,CCN202307220,CS20230722_CLUS_2733,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2304,2734,2734 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"NA:0.64,MB:0.36","root:0.36,V3:0.27,PRC:0.18",74,24,0,0.45,0.55,,0,1,Glut,Slc17a6:8.14,Glut,"Adcyap1:7,Grp:4.9,Sst:4.2","Barhl1,Itga4,Gabre,Grp","Barhl1,Grp,Zic4,Bmp3,Sema5a","Barhl1,Otx1,Nr2f2,Tox,Myt1l","Esm1,Bmp3",,,,,,,,,,CCN202307220,CS20230722_CLUS_2734,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2309,2735,2735 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"MB:0.47,TH:0.4","PRC:0.47,PVT:0.2,LH:0.07,SPA:0.07,TH:0.07",28,9,0,0.68,0.32,,0.03,0.97,Glut,Slc17a6:8.37,Glut,Adcyap1:5.3,"Bmp4,Onecut3,Zic1","Bmp4,Onecut3,Zic1","Onecut3,Pax6,Tfap2d",Tfap2d,,,,,,,,,,CCN202307220,CS20230722_CLUS_2735,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2310,2736,2736 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"TH:0.41,MB:0.37,NA:0.15","PRC:0.23,LH:0.17,MB:0.13,PVT:0.12,V3:0.09,DG-mo:0.07",105,65,0,0.48,0.52,,0.04,0.96,Glut,"Slc17a6:8.21,Gad2:3.31",Glut,Adcyap1:5,"Gm20757,Pax6,Pmfbp1","Pax6,Shox2,Barhl2","Otx1,Barhl2,Zic1,Shox2",Shox2,,,,,,,,,,CCN202307220,CS20230722_CLUS_2736,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2311,2737,2737 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"MB:0.69,NA:0.31","PRC:0.25,SCO:0.25,V3:0.19,PAG:0.12",42,6,0,0.58,0.42,,0.02,0.98,Glut,Slc17a6:8.65,Glut,"Adcyap1:6,Nts:5.7","Esm1,Srpx2,Nts","Piezo2,Barhl1,Igfbp2,Grm3","Twist1,Pax6,Bcl11b,L3mbtl4","Exph5,Srpx2",,,,,,,,,,CCN202307220,CS20230722_CLUS_2737,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2301,2738,2738 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"MB:0.79,NA:0.16","PRC:0.44,PAG:0.27,pc:0.16",85,3,0,0.67,0.33,,0.03,0.97,Glut,Slc17a6:8.67,Glut,"Grp:6.2,Adcyap1:4.3","Cfap77,Grp,Gpr88,Dlk1","Barhl1,Grp,Npy2r,Zic1","Barhl1,Lhx1,Zic3,Sox5,Zfpm2,Zic5","Gpr88,Sostdc1,Dlk1",,,,,,,,,,CCN202307220,CS20230722_CLUS_2738,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2303,2739,2739 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,"MB:0.67,NA:0.17","NPC:0.46,PRC:0.14,LH:0.13,pc:0.1",193,25,0,0.55,0.45,,0.01,0.99,Glut,Slc17a6:8.59,Glut,"Sst:5.3,Grp:3.9","Tmc1,Barhl1,Dlk1,Arhgap36","Barhl1,Igfbp2,Arhgap36,Tafa2","Barhl1,Lhx1,Zic4,Rorb,L3mbtl4","Tmc1,Arhgap36",,,,,,,,,,CCN202307220,CS20230722_CLUS_2739,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
2308,2740,2740 PRC-PAG Pax6 Glut_2,677,PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PRC,,MB:0.94,"PRC:0.66,PAG:0.23",69,3,0,0.71,0.29,,0,1,Glut,Slc17a6:8.74,Glut,"Grp:5.7,Adcyap1:4.7","Barhl1,Slc5a7,Grp,Col24a1","Barhl1,Slc5a7,Grp,Col24a1","Barhl1,Pax6,Zic3,Zeb2,Tox","Hpgd,Grp,Cbln1",,,,,,,,,,CCN202307220,CS20230722_CLUS_2740,CS20230722_SUPT_0677,CS20230722_SUBC_155,CS20230722_CLAS_19
4834,2741,2741 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MRN,,MB:0.99,"MRN:0.47,RN:0.42",68,0,0,0.62,0.38,,0.04,0.96,Glut,Slc17a6:9.18,Glut,,"Nkx2-2,Barhl1,Dach2","Barhl1,Lhx1,Sox6,Zeb2","Nkx2-2,Barhl1,Neurod2","Sox6,Zeb2",,,,,,,,,,CCN202307220,CS20230722_CLUS_2741,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
2179,2742,2742 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MRN PAG,,MB:0.85,"MRN:0.45,MB:0.14,PAG:0.12,RR:0.06,rust:0.06",122,0,0,0.65,0.35,,0.07,0.93,Glut,"Slc17a6:8.85,Gad2:6.15",Glut,Nts:6.5,"Barhl1,Pax5,Calcr,Pappa2","Barhl1,Pax5,Calcr,Lncenc1","Barhl1,Pax5,Pax6,Otx1,Plagl1",Calcr,,,,,,,,,,CCN202307220,CS20230722_CLUS_2742,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
24557,2743,2743 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PPN,Closer to Lhx1 subclass and Pax6 subclass in MB/HB,"MB:0.78,NA:0.22","MB:0.33,RR:0.33,rust:0.22",14,0,0,0.5,0.5,,0,1,Glut,"Slc17a6:8.96,Slc17a7:6.4,Ddc:4.51,Gad2:3.14",Glut,"Grp:8.7,Sst:3.6","Alkal1,Pax5","Eomes,Pax5,Slc17a7","Eomes,Pax5,Sox5",Alkal1,,,,,,,,,,CCN202307220,CS20230722_CLUS_2743,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
24564,2744,2744 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG MRN,,MB:1,"PAG:0.63,MRN:0.22",25,0,0,0.56,0.44,,0.08,0.92,Glut,"Slc17a6:9.1,Gad2:4.73",Glut,"Grp:8.2,Adcyap1:3.5,Nts:3.5","Eomes,Grp,Avpr1a","Eomes,Grp,Gpr101","Eomes,Pax5","Samd3,Avpr1a",,,,,,,,,,CCN202307220,CS20230722_CLUS_2744,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
24613,2745,2745 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG MRN,,MB:1,"MRN:0.67,PAG:0.14",147,0,0,0.59,0.41,,0.06,0.94,Glut,Slc17a6:9,Glut,Tac1:3.8,"Eomes,Fgf10,Sema3e","Eomes,Fgf10,Sema3e","Eomes,Barhl1,Zfhx3,Tox3,Pbx3","Hapln1,Pgr15l",,,,,,,,,,CCN202307220,CS20230722_CLUS_2745,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
24561,2746,2746 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG MRN,,MB:0.98,"PAG:0.55,MRN:0.35",103,0,0,0.57,0.43,,0.04,0.96,Glut,"Slc17a6:9.12,Gad2:7.88",Glut,"Nts:7.8,Penk:3.5,Adcyap1:3.2","Mybpc1,Pax5,Otx2os1","Barhl1,Pax5,Bmpr1b,Nts","Otx1,Barhl2,Lhx5,Zeb2",Mybpc1,,,,,,,,,,CCN202307220,CS20230722_CLUS_2746,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
24563,2747,2747 PRC-PAG Pax6 Glut_3,678,PRC-PAG Pax6 Glut_3,0678 PRC-PAG Pax6 Glut_3,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAG MRN,,MB:0.97,"PAG:0.59,MRN:0.22",26,0,0,0.46,0.54,,0.15,0.85,Glut,"Slc17a6:8.9,Gad2:6.5",Glut,Adcyap1:3.2,"4933429O19Rik,Avpr1a,Papln","Barhl1,Pax5,Pde3a,Npsr1","Barhl1,Pax5,Nkx2-2,Nfix","Papln,C1ql2",,,,,,,,,,CCN202307220,CS20230722_CLUS_2747,CS20230722_SUPT_0678,CS20230722_SUBC_155,CS20230722_CLAS_19
2312,2748,2748 PRC-PAG Pax6 Glut_4,679,PRC-PAG Pax6 Glut_4,0679 PRC-PAG Pax6 Glut_4,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,NPC,,MB:1,"MB:0.5,NOT:0.25,NPC:0.25",27,0,0,0.33,0.67,,0,1,Glut,"Slc17a6:8.79,Gad2:4.53",Glut,"Penk:3.4,Grp:3.1","Cdh1,Greb1","Col18a1,Pax6,Adamts19,Gpr139","Pax6,Nhlh2,Zeb2,Zic4,Nr2f2,Rarb",Tnfsf8,,,,,,,,,,CCN202307220,CS20230722_CLUS_2748,CS20230722_SUPT_0679,CS20230722_SUBC_155,CS20230722_CLAS_19
2297,2749,2749 PRC-PAG Pax6 Glut_4,679,PRC-PAG Pax6 Glut_4,0679 PRC-PAG Pax6 Glut_4,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,NPC PAGan,,MB:0.95,"NPC:0.47,MB:0.37",102,1,0,0.4,0.6,,0,1,Glut,"Slc17a6:7.93,Ddc:4.53,Gad2:3.32",Glut,Sst:4.2,"Cngb3,Frem3,Gabrq","Pax6,Col18a1,Pde11a,Mab21l2,Gabrq","Pax6,Nhlh2,Zic5,Npas2,Nr2f2,Zic1","Cngb3,Gabrq",,,,,,,,,,CCN202307220,CS20230722_CLUS_2749,CS20230722_SUPT_0679,CS20230722_SUBC_155,CS20230722_CLAS_19
24413,2750,2750 PRC-PAG Pax6 Glut_4,679,PRC-PAG Pax6 Glut_4,0679 PRC-PAG Pax6 Glut_4,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,NPC PAGan,,MB:0.88,"PAG:0.24,NPC:0.21,MB:0.18,MRN:0.12,OP:0.12",58,1,0,0.47,0.53,,0.03,0.97,Glut,"Slc17a6:8.87,Gad2:3.47",Glut,,"Prdm6,Pax6,Onecut1","Pax6,Barhl2,Pou6f2,Chst9,Nxph1","Prdm6,Pax6,Onecut1",Prdm6,,,,,,,,,,CCN202307220,CS20230722_CLUS_2750,CS20230722_SUPT_0679,CS20230722_SUBC_155,CS20230722_CLAS_19
3410,2751,2751 PRC-PAG Pax6 Glut_5,680,PRC-PAG Pax6 Glut_5,0680 PRC-PAG Pax6 Glut_5,155,PRC-PAG Pax6 Glut,155 PRC-PAG Pax6 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,OP,,MB:0.97,"OP:0.44,APN:0.22,NOT:0.19",308,4,0,0.44,0.56,,0,1,Glut,Slc17a6:7.8,Glut,"Adcyap1:8,Pnoc:3.6","Gm33906,Pou6f2,Chat","Chat,Pax6,Slit2","Pax6,Nr4a2,Pou6f2,Zbtb7c",Chat,,,,,,,,,,CCN202307220,CS20230722_CLUS_2751,CS20230722_SUPT_0680,CS20230722_SUBC_155,CS20230722_CLAS_19
2157,2752,2752 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MRN,,MB:0.82,"MRN:0.43,MB:0.14,tspc:0.12,RN:0.11,III:0.07",67,0,0,0.63,0.37,,0.06,0.94,Glut,"Slc17a6:8.47,Gad2:8.17",Glut,Adcyap1:6.9,"9030622O22Rik,Sim1,Vcan,Ttc6","Foxa2,Nptx2,Nxph4,Kcns3","Foxa2,Sim1,Emx2,En1,Foxa1","Vcan,9030622O22Rik",,,,,,,,,,CCN202307220,CS20230722_CLUS_2752,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2158,2753,2753 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,"MB:0.75,HY:0.17","MB:0.75,FF:0.08",13,0,0,0.62,0.38,,0,1,Glut,"Slc17a6:9.12,Gad2:4.48,Ddc:3.92",Glut,"Cck:8.7,Adcyap1:6.2,Crh:3.8,Pomc:3.3","9030622O22Rik,Islr2,Ndnf","Foxa2,Npsr1,Ndnf","Foxa2,Sim1,Otx2,Emx2",Otx2os1,,,,,,,,,,CCN202307220,CS20230722_CLUS_2753,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2175,2754,2754 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,"MB:0.69,HY:0.15","PAG:0.28,MB:0.18,PH:0.11,MRN:0.08,Su3:0.08,SPFm:0.06,EW:0.04",194,4,0,0.48,0.52,,0.07,0.93,Glut,"Slc17a6:8.84,Gad2:3.07",Glut,"Penk:3.5,Adcyap1:3.5,Cck:3.4","9030622O22Rik,Pou4f1,Gda,Cdh18","Foxa2,Pou4f1,Gda,Ntng1","Foxa2,Pou4f1,Nr4a2,Peg3,Emx2","En1,Nr4a2",,,,,,,,,,CCN202307220,CS20230722_CLUS_2754,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2146,2755,2755 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,MB:0.9,"MRN:0.35,MB:0.19,RN:0.17,tspc:0.07,III:0.05",64,0,0,0.56,0.44,,0.03,0.97,Glut,Slc17a6:9.16,Glut,"Adcyap1:5.5,Penk:4.2","9030622O22Rik,D130009I18Rik","Foxa2,D130009I18Rik","Foxa2,Pou4f1,Irx1","D130009I18Rik,9030622O22Rik",,,,,,,,,,CCN202307220,CS20230722_CLUS_2755,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2213,2756,2756 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,"HY:0.37,MB:0.33,TH:0.26","MB:0.32,VM:0.2,PH:0.14,HY:0.12,ZI:0.06",78,3,0,0.46,0.54,,0.02,0.98,Glut,Slc17a6:8.78,Glut,"Adcyap1:8.1,Tac1:3.6","Pitx2,Dmrta2,Lancl3,Cda","Pitx2,Nr2f2,Lancl3,Tacr3,C1ql3,Syt2","Pitx2,Dmrta2,Id4,Tox,Zfhx4,Nr2f2",C1ql3,,,,,,,,,,CCN202307220,CS20230722_CLUS_2756,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2147,2757,2757 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve,,MB:0.83,"MB:0.45,RL:0.11,CLI:0.08,PH:0.07,mtg:0.07,MRN:0.06",43,0,0,0.47,0.53,,0.02,0.98,Glut,Slc17a6:8.25,Glut,"Adcyap1:8.6,Cartpt:5.2,Penk:4.4,Pdyn:3.2","Grxcr2,D130009I18Rik,C1ql4","D130009I18Rik,Emx2,Cartpt","Dmrta2,Pou4f1,Irx6,Irx1",Ramp3,,,,,,,,,,CCN202307220,CS20230722_CLUS_2757,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2150,2758,2758 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,"MB:0.67,HY:0.17","MB:0.33,PH:0.17,EW:0.11,RL:0.11,CLI:0.06,MRN:0.06",21,0,0,0.67,0.33,,0,1,Glut,Slc17a6:8.04,Glut,"Adcyap1:7,Nmu:6.6,Gal:6.5,Cck:6.5,Pdyn:5.4,Pthlh:3.2","Grxcr2,Nmu","D130079A08Rik,Emx2,Gal","Dmrta2,Pou4f1,Irx5,Nr2f2",Nmu,,,,,,,,,,CCN202307220,CS20230722_CLUS_2758,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2148,2759,2759 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB ant ve scattered,,"MB:0.58,HY:0.27","MB:0.5,PH:0.23,HY:0.04,MRN:0.04",25,2,0,0.7,0.3,,0,1,Glut,"Slc17a6:8.99,Gad2:5.26",Glut,Adcyap1:4.7,"Pitx2,Tshr,Dgkk","Pitx2,Igfbp2,Prlr","Pitx2,Dmrta2,Zfp831,Sim1,Bcl11b",Tshr,,,,,,,,,,CCN202307220,CS20230722_CLUS_2759,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
2163,2760,2760 MB-ant-ve Dmrta2 Glut_1,681,MB-ant-ve Dmrta2 Glut_1,0681 MB-ant-ve Dmrta2 Glut_1,156,MB-ant-ve Dmrta2 Glut,156 MB-ant-ve Dmrta2 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MB an ve,,"TH:0.73,MB:0.23","VM:0.49,MB:0.23,VPMpc:0.18",37,22,0,0.27,0.73,,0.07,0.93,Glut,Slc17a6:8.88,Glut,Adcyap1:5,"Pitx2,Robo3,Gm29683","Pitx2,Zic1,Maf,Bcl11a","Pitx2,Nkx2-2,Npas1",Robo3,,,,,,,,,,CCN202307220,CS20230722_CLUS_2760,CS20230722_SUPT_0681,CS20230722_SUBC_156,CS20230722_CLAS_19
8215,2761,2761 RN Spp1 Glut_1,682,RN Spp1 Glut_1,0682 RN Spp1 Glut_1,157,RN Spp1 Glut,157 RN Spp1 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,RN,,MB:0.96,"RN:0.57,MRN:0.2,MB:0.13",0,0,48,0.33,0.67,,0,1,Glut,Slc17a6:8.16,Glut,Agrp:4,"9030622O22Rik,Spp1","Ttc6,D130079A08Rik,Mctp2","Pou4f1,Esrrb,Uncx,Npas1","9030622O22Rik,Spp1",,,,,,,,,,CCN202307220,CS20230722_CLUS_2761,CS20230722_SUPT_0682,CS20230722_SUBC_157,CS20230722_CLAS_19
2149,2762,2762 MRN-PAG Nkx6-1 Glut_1,683,MRN-PAG Nkx6-1 Glut_1,0683 MRN-PAG Nkx6-1 Glut_1,158,MRN-PAG Nkx6-1 Glut,158 MRN-PAG Nkx6-1 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MRN,,MB:0.88,"MRN:0.33,PPN:0.21,MB:0.17,VTA:0.1",99,0,0,0.65,0.35,,0.01,0.99,Glut,"Slc17a6:8.1,Gad2:7.43",Glut,"Penk:5.3,Adcyap1:3.6","Nkx6-1,Atp6v1c2,Gabrq","Pitx2,Pax5,Mctp2","Nkx6-1,Sim1,Pax5,Foxp2,Meis2",Ccdc141,,,,,,,,,,CCN202307220,CS20230722_CLUS_2762,CS20230722_SUPT_0683,CS20230722_SUBC_158,CS20230722_CLAS_19
2161,2763,2763 MRN-PAG Nkx6-1 Glut_1,683,MRN-PAG Nkx6-1 Glut_1,0683 MRN-PAG Nkx6-1 Glut_1,158,MRN-PAG Nkx6-1 Glut,158 MRN-PAG Nkx6-1 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,MRN PAG,,MB:0.98,"PAG:0.49,MRN:0.24,MB:0.07",68,0,0,0.56,0.44,,0.03,0.97,Glut-GABA,"Slc17a6:8.26,Gad2:3.5,Slc18a2:3.33",Glut-GABA,"Penk:8.3,Adcyap1:5.6","Nkx6-1,Sim1,Trpc6,C1ql1","Pitx2,Pax5,Dlk1,Dgkk","Nkx6-1,Sim1,Pax5,Ebf2,Meis2","C1ql1,Dgkk",,,,,,,,,,CCN202307220,CS20230722_CLUS_2763,CS20230722_SUPT_0683,CS20230722_SUBC_158,CS20230722_CLAS_19
3772,2764,2764 MRN-PAG Nkx6-1 Glut_1,683,MRN-PAG Nkx6-1 Glut_1,0683 MRN-PAG Nkx6-1 Glut_1,158,MRN-PAG Nkx6-1 Glut,158 MRN-PAG Nkx6-1 Glut,19,MB Glut,19 MB Glut,MB-HB-Glut-Sero-Dopa,PAGvl,,MB:0.91,PAG:0.91,41,0,0,0.63,0.37,,0.05,0.95,Glut,Slc17a6:8.66,Glut,"Penk:7.9,Tac1:7.6,Adcyap1:7.1,Crh:4.1","Gm31121,Pitx2","Pitx2,Slc30a3,Rbp4","Nkx6-1,Sim1,Meis2,Onecut1",Gm31121,,,,,,,,,,CCN202307220,CS20230722_CLUS_2764,CS20230722_SUPT_0683,CS20230722_SUBC_158,CS20230722_CLAS_19
